-0.2,-45.24
-0.1,-48.80
0.0,-49.58
0.1,-48.68
0.2,-46.94
0.3,-44.75
0.4,-42.31
0.5,-39.77
0.6,-37.25
0.7,-34.81
0.8,-32.50
0.9,-30.33
1.0,-28.32
1.1,-26.46
1.2,-24.77
1.3,-23.23
1.4,-21.83
1.5,-20.57
1.6,-19.44
1.7,-18.41
1.8,-17.47
1.9,-16.61
2.0,-15.81
2.1,-15.07
2.2,-14.39
2.3,-13.76
2.4,-13.17
2.5,-12.62
2.6,-12.10
2.7,-11.62
2.8,-11.17
2.9,-10.75
3.0,-10.35
3.1,-9.98
3.2,-9.62
3.3,-9.29
3.4,-8.97
3.5,-8.67
3.6,-8.39
3.7,-8.12
3.8,-7.86
3.9,-7.6
